DateTime,Command
6/11/2025 21:31,cmd: SitFlush: Begin
6/11/2025 21:29,cmd: SitFlush: Begin
6/11/2025 21:27,cmd: SitFlush: Begin
6/11/2025 21:25,cmd: SitFlush: Begin
6/11/2025 21:23,cmd: SitFlush: Begin
6/11/2025 21:21,cmd: SitFlush: Begin
6/11/2025 21:19,cmd: SitFlush: Begin
6/11/2025 21:17,cmd: SitFlush: Begin
6/11/2025 21:15,cmd: SitFlush: Begin
6/11/2025 21:13,cmd: SitFlush: Begin
6/11/2025 21:10,cmd: SitFlush: Begin
6/11/2025 21:08,cmd: SitFlush: Begin
6/11/2025 21:06,cmd: SitFlush: Begin
6/11/2025 21:04,cmd: SitFlush: Begin
6/11/2025 21:02,cmd: SitFlush: Begin
6/11/2025 21:00,cmd: SitFlush: Begin
6/11/2025 20:58,cmd: SitFlush: Begin
6/11/2025 20:56,cmd: SitFlush: Begin
6/11/2025 20:54,cmd: SitFlush: Begin
6/11/2025 20:52,cmd: SitFlush: Begin
6/11/2025 20:50,cmd: SitFlush: Begin
6/11/2025 19:29,cmd: SitFlush: Begin
6/11/2025 19:26,cmd: SitFlush: Begin
6/11/2025 19:22,cmd: SitFlush: Begin
6/11/2025 19:19,cmd: SitFlush: Begin
6/11/2025 19:15,cmd: SitFlush: Begin
6/11/2025 19:12,cmd: SitFlush: Begin
6/11/2025 19:08,cmd: SitFlush: Begin
6/11/2025 19:05,cmd: SitFlush: Begin
6/11/2025 19:02,cmd: SitFlush: Begin
6/11/2025 18:58,cmd: SitFlush: Begin
6/11/2025 18:55,cmd: SitFlush: Begin
6/11/2025 18:52,cmd: SitFlush: Begin
6/11/2025 18:48,cmd: SitFlush: Begin
6/11/2025 18:44,cmd: SitFlush: Begin
6/11/2025 18:40,cmd: SitFlush: Begin
6/11/2025 18:38,cmd: SitFlush: Begin
6/11/2025 18:24,cmd: SitFlush: Begin
6/11/2025 18:23,cmd: SitFlush: Begin
6/11/2025 18:22,cmd: SitFlush: Begin
6/11/2025 18:20,cmd: SitFlush: Begin
6/11/2025 18:19,cmd: SitFlush: Begin
6/11/2025 18:17,cmd: SitFlush: Begin
6/11/2025 18:15,cmd: SitFlush: Begin
6/11/2025 18:05,cmd: SitFlush: Begin
6/11/2025 18:02,cmd: SitFlush: Begin
6/11/2025 18:00,cmd: SitFlush: Begin
6/11/2025 17:56,cmd: SitFlush: Begin
6/11/2025 17:50,cmd: SitFlush: Begin
6/11/2025 17:47,cmd: SitFlush: Begin
6/11/2025 17:46,cmd: SitFlush: Begin
6/11/2025 17:36,cmd: SitFlush: Begin
6/11/2025 17:36,cmd: SitFlush: Begin
6/11/2025 17:34,cmd: SitFlush: Begin
6/11/2025 17:32,cmd: SitFlush: Begin
6/11/2025 17:30,cmd: SitFlush: Begin
6/11/2025 17:28,cmd: SitFlush: Begin
6/11/2025 17:25,cmd: SitFlush: Begin
6/11/2025 17:23,cmd: SitFlush: Begin
6/11/2025 17:14,cmd: SitFlush: Begin
6/11/2025 17:12,cmd: SitFlush: Begin
6/11/2025 17:09,cmd: SitFlush: Begin
6/11/2025 17:06,cmd: SitFlush: Begin
6/11/2025 17:03,cmd: SitFlush: Begin
6/11/2025 16:58,cmd: SitFlush: Begin
6/11/2025 16:54,cmd: SitFlush: Begin
6/11/2025 16:51,cmd: SitFlush: Begin
6/11/2025 16:48,cmd: SitFlush: Begin
6/11/2025 14:50,cmd: SitFlush: Begin
6/11/2025 14:42,cmd: SitFlush: Begin
6/11/2025 14:40,cmd: SitFlush: Begin
6/11/2025 14:39,cmd: SitFlush: Begin
6/11/2025 14:37,cmd: SitFlush: Begin
6/11/2025 14:35,cmd: SitFlush: Begin
6/11/2025 14:34,cmd: SitFlush: Begin
6/11/2025 14:31,cmd: SitFlush: Begin
6/11/2025 14:29,cmd: SitFlush: Begin
6/11/2025 14:28,cmd: SitFlush: Begin
6/11/2025 14:25,cmd: SitFlush: Begin
6/11/2025 14:23,cmd: SitFlush: Begin
6/11/2025 14:21,cmd: SitFlush: Begin
6/11/2025 14:20,cmd: SitFlush: Begin
6/11/2025 14:19,cmd: SitFlush: Begin
6/11/2025 14:17,cmd: SitFlush: Begin
6/11/2025 14:12,cmd: SitFlush: Begin
6/11/2025 14:10,cmd: SitFlush: Begin
6/11/2025 13:36,cmd: SitFlush: Begin
6/11/2025 13:34,cmd: SitFlush: Begin
6/11/2025 13:28,cmd: SitFlush: Begin
6/11/2025 13:25,cmd: SitFlush: Begin
6/11/2025 13:23,cmd: SitFlush: Begin
6/11/2025 13:21,cmd: SitFlush: Begin
6/11/2025 13:19,cmd: SitFlush: Begin
6/11/2025 12:45,cmd: SitFlush: Begin
6/11/2025 12:44,cmd: SitFlush: Begin
6/11/2025 12:43,cmd: SitFlush: Begin
6/11/2025 12:42,cmd: SitFlush: Begin
6/11/2025 12:41,cmd: SitFlush: Begin
6/11/2025 12:40,cmd: SitFlush: Begin
6/11/2025 12:39,cmd: SitFlush: Begin
6/11/2025 12:37,cmd: SitFlush: Begin
6/11/2025 12:35,cmd: SitFlush: Begin
6/11/2025 12:32,cmd: SitFlush: Begin
6/11/2025 12:28,cmd: SitFlush: Begin
6/11/2025 12:23,cmd: SitFlush: Begin
6/11/2025 12:16,cmd: SitFlush: Begin
6/11/2025 12:09,cmd: SitFlush: Begin
6/11/2025 12:05,cmd: SitFlush: Begin
6/11/2025 12:02,cmd: SitFlush: Begin
6/11/2025 11:58,cmd: SitFlush: Begin
6/11/2025 11:54,cmd: SitFlush: Begin
6/11/2025 11:49,cmd: SitFlush: Begin
6/11/2025 11:46,cmd: SitFlush: Begin
6/11/2025 11:43,cmd: SitFlush: Begin
6/11/2025 11:36,cmd: SitFlush: Begin
6/11/2025 11:29,cmd: SitFlush: Begin
6/11/2025 11:25,cmd: SitFlush: Begin
6/11/2025 11:21,cmd: SitFlush: Begin
6/11/2025 11:18,cmd: SitFlush: Begin
6/11/2025 11:15,cmd: SitFlush: Begin
6/11/2025 11:12,cmd: SitFlush: Begin
6/11/2025 11:08,cmd: SitFlush: Begin
6/11/2025 11:04,cmd: SitFlush: Begin
6/11/2025 10:59,cmd: SitFlush: Begin
6/11/2025 10:54,cmd: SitFlush: Begin
6/11/2025 10:46,cmd: SitFlush: Begin
6/11/2025 10:40,cmd: SitFlush: Begin
6/11/2025 10:38,cmd: SitFlush: Begin
6/11/2025 10:00,cmd: SitFlush: Begin
6/11/2025 9:54,cmd: SitFlush: Begin
6/11/2025 9:43,cmd: SitFlush: Begin
6/10/2025 20:35,cmd: SitFlush: Begin
6/10/2025 20:33,cmd: SitFlush: Begin
6/10/2025 20:23,cmd: SitFlush: Begin
6/10/2025 20:17,cmd: SitFlush: Begin
6/10/2025 20:15,cmd: SitFlush: Begin
6/10/2025 20:13,cmd: SitFlush: Begin
6/10/2025 20:12,cmd: SitFlush: Begin
6/10/2025 20:10,cmd: SitFlush: Begin
6/10/2025 20:09,cmd: SitFlush: Begin
6/10/2025 20:08,cmd: SitFlush: Begin
6/10/2025 20:06,cmd: SitFlush: Begin
6/10/2025 20:05,cmd: SitFlush: Begin
6/10/2025 20:04,cmd: SitFlush: Begin
6/10/2025 20:03,cmd: SitFlush: Begin
6/10/2025 20:00,cmd: SitFlush: Begin
6/10/2025 19:59,cmd: SitFlush: Begin
6/10/2025 19:57,cmd: SitFlush: Begin
6/10/2025 19:55,cmd: SitFlush: Begin
6/10/2025 19:54,cmd: SitFlush: Begin
6/10/2025 19:53,cmd: SitFlush: Begin
6/10/2025 19:51,cmd: SitFlush: Begin
6/10/2025 19:50,cmd: SitFlush: Begin
6/10/2025 19:48,cmd: SitFlush: Begin
6/10/2025 19:46,cmd: SitFlush: Begin
6/10/2025 19:45,cmd: SitFlush: Begin
6/10/2025 19:44,cmd: SitFlush: Begin
6/10/2025 19:43,cmd: SitFlush: Begin
6/10/2025 19:40,cmd: SitFlush: Begin
6/10/2025 19:39,cmd: SitFlush: Begin
6/10/2025 19:37,cmd: SitFlush: Begin
6/10/2025 19:35,cmd: SitFlush: Begin
6/10/2025 19:32,cmd: SitFlush: Begin
6/10/2025 19:30,cmd: SitFlush: Begin
6/10/2025 15:34,cmd: SitFlush: Begin
6/10/2025 15:29,cmd: SitFlush: Begin
6/10/2025 15:28,cmd: SitFlush: Begin
6/10/2025 15:24,cmd: SitFlush: Begin
6/10/2025 15:22,cmd: SitFlush: Begin
6/10/2025 15:20,cmd: SitFlush: Begin
6/10/2025 15:17,cmd: SitFlush: Begin
6/10/2025 15:12,cmd: SitFlush: Begin
6/10/2025 15:09,cmd: SitFlush: Begin
6/10/2025 15:06,cmd: SitFlush: Begin
6/10/2025 15:03,cmd: SitFlush: Begin
6/10/2025 15:00,cmd: SitFlush: Begin
6/10/2025 14:56,cmd: SitFlush: Begin
6/10/2025 14:53,cmd: SitFlush: Begin
6/10/2025 14:52,cmd: SitFlush: Begin
6/10/2025 14:50,cmd: SitFlush: Begin
6/10/2025 14:48,cmd: SitFlush: Begin
6/10/2025 14:45,cmd: SitFlush: Begin
6/10/2025 14:43,cmd: SitFlush: Begin
6/10/2025 14:39,cmd: SitFlush: Begin
6/10/2025 14:17,cmd: SitFlush: Begin
6/10/2025 14:04,cmd: SitFlush: Begin
6/10/2025 12:28,cmd: SitFlush: Begin
6/10/2025 9:52,cmd: SitFlush: Begin
6/10/2025 9:43,cmd: SitFlush: Begin
6/10/2025 9:32,cmd: SitFlush: Begin
6/9/2025 23:16,cmd: SitFlush: Begin
6/9/2025 23:12,cmd: SitFlush: Begin
6/9/2025 23:07,cmd: SitFlush: Begin
6/9/2025 23:03,cmd: SitFlush: Begin
6/9/2025 22:59,cmd: SitFlush: Begin
6/9/2025 22:54,cmd: SitFlush: Begin
6/9/2025 22:48,cmd: SitFlush: Begin
6/9/2025 22:43,cmd: SitFlush: Begin
6/9/2025 22:34,cmd: SitFlush: Begin
6/9/2025 22:21,cmd: SitFlush: Begin
6/9/2025 22:17,cmd: SitFlush: Begin
6/9/2025 22:11,cmd: SitFlush: Begin
6/9/2025 22:02,cmd: SitFlush: Begin
6/9/2025 21:58,cmd: SitFlush: Begin
6/9/2025 21:53,cmd: SitFlush: Begin
6/9/2025 21:49,cmd: SitFlush: Begin
6/9/2025 21:26,cmd: SitFlush: Begin
6/9/2025 21:22,cmd: SitFlush: Begin
6/9/2025 20:36,cmd: SitFlush: Begin
6/9/2025 20:27,cmd: SitFlush: Begin
6/9/2025 20:23,cmd: SitFlush: Begin
6/9/2025 17:07,cmd: SitFlush: Begin
6/9/2025 15:32,cmd: SitFlush: Begin
6/9/2025 15:30,cmd: SitFlush: Begin
6/9/2025 15:24,cmd: SitFlush: Begin
6/9/2025 15:21,cmd: SitFlush: Begin
6/9/2025 15:20,cmd: SitFlush: Begin
6/9/2025 15:19,cmd: SitFlush: Begin
6/9/2025 15:18,cmd: SitFlush: Begin
6/9/2025 15:15,cmd: SitFlush: Begin
6/9/2025 15:13,cmd: SitFlush: Begin
6/9/2025 15:08,cmd: SitFlush: Begin
6/9/2025 15:06,cmd: SitFlush: Begin
6/9/2025 15:00,cmd: SitFlush: Begin
6/9/2025 14:59,cmd: SitFlush: Begin
6/9/2025 14:52,cmd: SitFlush: Begin
6/9/2025 14:49,cmd: SitFlush: Begin
6/9/2025 14:48,cmd: SitFlush: Begin
6/9/2025 14:47,cmd: SitFlush: Begin
6/9/2025 14:45,cmd: SitFlush: Begin
6/9/2025 14:42,cmd: SitFlush: Begin
6/9/2025 14:36,cmd: SitFlush: Begin
6/9/2025 12:49,cmd: SitFlush: Begin
6/9/2025 12:38,cmd: SitFlush: Begin
6/9/2025 12:37,cmd: SitFlush: Begin
6/9/2025 12:36,cmd: SitFlush: Begin
6/9/2025 12:35,cmd: SitFlush: Begin
6/9/2025 12:34,cmd: SitFlush: Begin
6/9/2025 12:32,cmd: SitFlush: Begin
6/9/2025 10:23,cmd: SitFlush: Begin
6/9/2025 10:18,cmd: SitFlush: Begin
6/9/2025 9:59,cmd: SitFlush: Begin
6/9/2025 9:37,cmd: SitFlush: Begin
6/7/2025 10:45,cmd: SitFlush: Begin
6/7/2025 10:03,cmd: SitFlush: Begin
6/7/2025 9:49,cmd: SitFlush: Begin
6/7/2025 9:43,cmd: SitFlush: Begin
6/6/2025 16:00,cmd: SitFlush: Begin
6/6/2025 15:58,cmd: SitFlush: Begin
6/6/2025 15:56,cmd: SitFlush: Begin
6/6/2025 15:53,cmd: SitFlush: Begin
6/6/2025 15:51,cmd: SitFlush: Begin
6/6/2025 15:48,cmd: SitFlush: Begin
6/6/2025 15:46,cmd: SitFlush: Begin
6/6/2025 15:42,cmd: SitFlush: Begin
6/6/2025 15:39,cmd: SitFlush: Begin
6/6/2025 15:35,cmd: SitFlush: Begin
6/6/2025 15:34,cmd: SitFlush: Begin
6/6/2025 15:31,cmd: SitFlush: Begin
6/6/2025 15:25,cmd: SitFlush: Begin
6/6/2025 15:24,cmd: SitFlush: Begin
6/6/2025 15:22,cmd: SitFlush: Begin
6/6/2025 15:21,cmd: SitFlush: Begin
6/6/2025 15:19,cmd: SitFlush: Begin
6/6/2025 15:18,cmd: SitFlush: Begin
6/6/2025 15:17,cmd: SitFlush: Begin
6/6/2025 15:16,cmd: SitFlush: Begin
6/6/2025 15:07,cmd: SitFlush: Begin
6/6/2025 15:06,cmd: SitFlush: Begin
6/6/2025 15:04,cmd: SitFlush: Begin
6/6/2025 15:02,cmd: SitFlush: Begin
6/6/2025 15:00,cmd: SitFlush: Begin
6/6/2025 14:57,cmd: SitFlush: Begin
6/6/2025 14:55,cmd: SitFlush: Begin
6/6/2025 14:53,cmd: SitFlush: Begin
6/6/2025 14:51,cmd: SitFlush: Begin
6/6/2025 14:50,cmd: SitFlush: Begin
6/6/2025 14:44,cmd: SitFlush: Begin
6/6/2025 13:51,cmd: SitFlush: Begin
6/6/2025 13:48,cmd: SitFlush: Begin
6/6/2025 13:45,cmd: SitFlush: Begin
6/6/2025 13:41,cmd: SitFlush: Begin
6/6/2025 13:36,cmd: SitFlush: Begin
6/6/2025 13:34,cmd: SitFlush: Begin
6/6/2025 13:06,cmd: SitFlush: Begin
6/6/2025 13:04,cmd: SitFlush: Begin
6/6/2025 12:55,cmd: SitFlush: Begin
6/6/2025 12:48,cmd: SitFlush: Begin
6/6/2025 12:42,cmd: SitFlush: Begin
6/6/2025 12:34,cmd: SitFlush: Begin
6/6/2025 12:28,cmd: SitFlush: Begin
6/6/2025 12:21,cmd: SitFlush: Begin
6/6/2025 12:16,cmd: SitFlush: Begin
6/6/2025 12:10,cmd: SitFlush: Begin
6/6/2025 12:07,cmd: SitFlush: Begin
6/6/2025 12:00,cmd: SitFlush: Begin
6/6/2025 11:58,cmd: SitFlush: Begin
6/6/2025 11:51,cmd: SitFlush: Begin
6/6/2025 10:05,cmd: SitFlush: Begin
6/6/2025 9:58,cmd: SitFlush: Begin
6/6/2025 9:48,cmd: SitFlush: Begin
6/5/2025 17:23,cmd: SitFlush: Begin
6/5/2025 17:19,cmd: SitFlush: Begin
6/5/2025 16:57,cmd: SitFlush: Begin
6/5/2025 16:53,cmd: SitFlush: Begin
6/5/2025 16:49,cmd: SitFlush: Begin
6/5/2025 16:47,cmd: SitFlush: Begin
6/5/2025 16:45,cmd: SitFlush: Begin
6/5/2025 16:43,cmd: SitFlush: Begin
6/5/2025 16:40,cmd: SitFlush: Begin
6/5/2025 16:37,cmd: SitFlush: Begin
6/5/2025 16:34,cmd: SitFlush: Begin
6/5/2025 16:32,cmd: SitFlush: Begin
6/5/2025 16:30,cmd: SitFlush: Begin
6/5/2025 16:26,cmd: SitFlush: Begin
6/5/2025 16:23,cmd: SitFlush: Begin
6/5/2025 16:19,cmd: SitFlush: Begin
6/5/2025 16:18,cmd: SitFlush: Begin
6/5/2025 16:09,cmd: SitFlush: Begin
6/5/2025 16:07,cmd: SitFlush: Begin
6/5/2025 14:57,cmd: SitFlush: Begin
6/5/2025 14:55,cmd: SitFlush: Begin
6/5/2025 14:54,cmd: SitFlush: Begin
6/5/2025 14:51,cmd: SitFlush: Begin
6/5/2025 14:50,cmd: SitFlush: Begin
6/5/2025 14:49,cmd: SitFlush: Begin
6/5/2025 14:48,cmd: SitFlush: Begin
6/5/2025 14:45,cmd: SitFlush: Begin
6/5/2025 14:44,cmd: SitFlush: Begin
6/5/2025 10:55,cmd: SitFlush: Begin
6/5/2025 10:48,cmd: SitFlush: Begin
6/5/2025 10:38,cmd: SitFlush: Begin
6/4/2025 15:39,cmd: SitFlush: Begin
6/4/2025 15:32,cmd: SitFlush: Begin
6/4/2025 15:23,cmd: SitFlush: Begin
6/4/2025 15:14,cmd: SitFlush: Begin
6/4/2025 15:13,cmd: SitFlush: Begin
6/4/2025 15:10,cmd: SitFlush: Begin
6/4/2025 15:09,cmd: SitFlush: Begin
6/4/2025 15:08,cmd: SitFlush: Begin
6/4/2025 14:33,cmd: SitFlush: Begin
6/4/2025 14:32,cmd: SitFlush: Begin
6/4/2025 14:30,cmd: SitFlush: Begin
6/4/2025 14:28,cmd: SitFlush: Begin
6/4/2025 14:26,cmd: SitFlush: Begin
6/4/2025 14:24,cmd: SitFlush: Begin
6/4/2025 14:23,cmd: SitFlush: Begin
6/4/2025 14:21,cmd: SitFlush: Begin
6/4/2025 14:19,cmd: SitFlush: Begin
6/4/2025 14:16,cmd: SitFlush: Begin
6/4/2025 14:14,cmd: SitFlush: Begin
6/4/2025 14:13,cmd: SitFlush: Begin
6/4/2025 14:11,cmd: SitFlush: Begin
6/4/2025 14:09,cmd: SitFlush: Begin
6/4/2025 14:07,cmd: SitFlush: Begin
6/4/2025 14:05,cmd: SitFlush: Begin
6/4/2025 14:03,cmd: SitFlush: Begin
6/4/2025 14:01,cmd: SitFlush: Begin
6/4/2025 13:59,cmd: SitFlush: Begin
6/4/2025 13:57,cmd: SitFlush: Begin
6/4/2025 13:54,cmd: SitFlush: Begin
6/4/2025 13:53,cmd: SitFlush: Begin
6/4/2025 13:51,cmd: SitFlush: Begin
6/4/2025 13:49,cmd: SitFlush: Begin
6/4/2025 13:47,cmd: SitFlush: Begin
6/4/2025 13:45,cmd: SitFlush: Begin
6/4/2025 13:43,cmd: SitFlush: Begin
6/4/2025 13:41,cmd: SitFlush: Begin
6/4/2025 13:39,cmd: SitFlush: Begin
6/4/2025 13:38,cmd: SitFlush: Begin
6/4/2025 13:36,cmd: SitFlush: Begin
6/4/2025 13:34,cmd: SitFlush: Begin
6/4/2025 13:32,cmd: SitFlush: Begin
6/4/2025 13:30,cmd: SitFlush: Begin
6/4/2025 13:29,cmd: SitFlush: Begin
6/4/2025 13:27,cmd: SitFlush: Begin
6/4/2025 13:25,cmd: SitFlush: Begin
6/4/2025 13:23,cmd: SitFlush: Begin
6/4/2025 13:21,cmd: SitFlush: Begin
6/4/2025 13:19,cmd: SitFlush: Begin
6/4/2025 13:17,cmd: SitFlush: Begin
6/4/2025 13:15,cmd: SitFlush: Begin
6/4/2025 13:13,cmd: SitFlush: Begin
6/4/2025 13:11,cmd: SitFlush: Begin
6/4/2025 13:09,cmd: SitFlush: Begin
6/4/2025 13:06,cmd: SitFlush: Begin
6/4/2025 13:04,cmd: SitFlush: Begin
6/4/2025 13:02,cmd: SitFlush: Begin
6/4/2025 13:00,cmd: SitFlush: Begin
6/4/2025 12:56,cmd: SitFlush: Begin
6/4/2025 12:54,cmd: SitFlush: Begin
6/4/2025 12:53,cmd: SitFlush: Begin
6/4/2025 12:51,cmd: SitFlush: Begin
6/4/2025 12:49,cmd: SitFlush: Begin
6/4/2025 12:47,cmd: SitFlush: Begin
6/4/2025 12:42,cmd: SitFlush: Begin
6/4/2025 12:41,cmd: SitFlush: Begin
6/4/2025 12:39,cmd: SitFlush: Begin
6/4/2025 12:37,cmd: SitFlush: Begin
6/4/2025 12:35,cmd: SitFlush: Begin
6/4/2025 12:32,cmd: SitFlush: Begin
6/4/2025 12:30,cmd: SitFlush: Begin
6/4/2025 12:29,cmd: SitFlush: Begin
6/4/2025 12:27,cmd: SitFlush: Begin
6/4/2025 12:25,cmd: SitFlush: Begin
6/4/2025 12:23,cmd: SitFlush: Begin
6/4/2025 12:21,cmd: SitFlush: Begin
6/4/2025 12:20,cmd: SitFlush: Begin
6/4/2025 12:18,cmd: SitFlush: Begin
6/4/2025 12:16,cmd: SitFlush: Begin
6/4/2025 12:14,cmd: SitFlush: Begin
6/4/2025 12:12,cmd: SitFlush: Begin
6/4/2025 12:10,cmd: SitFlush: Begin
6/4/2025 12:08,cmd: SitFlush: Begin
6/4/2025 12:06,cmd: SitFlush: Begin
6/4/2025 12:03,cmd: SitFlush: Begin
6/4/2025 11:55,cmd: SitFlush: Begin
6/4/2025 11:54,cmd: SitFlush: Begin
6/4/2025 11:52,cmd: SitFlush: Begin
6/4/2025 11:50,cmd: SitFlush: Begin
6/4/2025 11:48,cmd: SitFlush: Begin
6/4/2025 11:46,cmd: SitFlush: Begin
6/4/2025 11:44,cmd: SitFlush: Begin
6/4/2025 11:42,cmd: SitFlush: Begin
6/4/2025 11:40,cmd: SitFlush: Begin
6/4/2025 11:36,cmd: SitFlush: Begin
6/4/2025 11:33,cmd: SitFlush: Begin
6/4/2025 11:31,cmd: SitFlush: Begin
6/4/2025 11:29,cmd: SitFlush: Begin
6/4/2025 11:07,cmd: SitFlush: Begin
6/4/2025 11:01,cmd: SitFlush: Begin
6/4/2025 10:55,cmd: SitFlush: Begin
6/4/2025 10:54,cmd: SitFlush: Begin
6/4/2025 10:51,cmd: SitFlush: Begin
6/4/2025 10:49,cmd: SitFlush: Begin
6/4/2025 10:47,cmd: SitFlush: Begin
6/4/2025 10:45,cmd: SitFlush: Begin
6/4/2025 10:44,cmd: SitFlush: Begin
6/4/2025 10:42,cmd: SitFlush: Begin
6/4/2025 10:39,cmd: SitFlush: Begin
6/4/2025 10:38,cmd: SitFlush: Begin
6/4/2025 10:37,cmd: SitFlush: Begin
6/4/2025 10:35,cmd: SitFlush: Begin
6/4/2025 10:34,cmd: SitFlush: Begin
6/4/2025 10:32,cmd: SitFlush: Begin
6/4/2025 10:31,cmd: SitFlush: Begin
6/4/2025 10:29,cmd: SitFlush: Begin
6/4/2025 9:17,cmd: SitFlush: Begin
6/4/2025 9:13,cmd: SitFlush: Begin
6/4/2025 9:07,cmd: SitFlush: Begin
6/4/2025 8:52,cmd: SitFlush: Begin
6/4/2025 8:34,cmd: SitFlush: Begin
6/3/2025 16:59,cmd: SitFlush: Begin
6/3/2025 16:55,cmd: SitFlush: Begin
6/3/2025 16:43,cmd: SitFlush: Begin
6/3/2025 16:41,cmd: SitFlush: Begin
6/3/2025 16:18,cmd: SitFlush: Begin
6/3/2025 15:59,cmd: SitFlush: Begin
6/3/2025 15:55,cmd: SitFlush: Begin
6/3/2025 15:32,cmd: SitFlush: Begin
6/3/2025 15:23,cmd: SitFlush: Begin
6/3/2025 15:20,cmd: SitFlush: Begin
6/3/2025 15:17,cmd: SitFlush: Begin
6/3/2025 15:15,cmd: SitFlush: Begin
6/3/2025 15:08,cmd: SitFlush: Begin
6/3/2025 15:07,cmd: SitFlush: Begin
6/3/2025 15:06,cmd: SitFlush: Begin
6/3/2025 15:05,cmd: SitFlush: Begin
6/3/2025 15:04,cmd: SitFlush: Begin
6/3/2025 15:03,cmd: SitFlush: Begin
6/3/2025 15:01,cmd: SitFlush: Begin
6/3/2025 15:01,cmd: SitFlush: Begin
6/3/2025 14:59,cmd: SitFlush: Begin
6/3/2025 14:25,cmd: SitFlush: Begin
6/3/2025 13:08,cmd: SitFlush: Begin
6/3/2025 13:01,cmd: SitFlush: Begin
6/3/2025 12:51,cmd: SitFlush: Begin
6/3/2025 12:44,cmd: SitFlush: Begin
6/3/2025 12:39,cmd: SitFlush: Begin
6/3/2025 12:34,cmd: SitFlush: Begin
6/3/2025 12:30,cmd: SitFlush: Begin
6/3/2025 10:26,cmd: SitFlush: Begin
6/3/2025 10:22,cmd: SitFlush: Begin
6/3/2025 9:53,cmd: SitFlush: Begin
6/3/2025 9:34,cmd: SitFlush: Begin
6/2/2025 15:50,cmd: SitFlush: Begin
6/2/2025 15:39,cmd: SitFlush: Begin
6/2/2025 15:35,cmd: SitFlush: Begin
6/2/2025 15:22,cmd: SitFlush: Begin
6/2/2025 15:19,cmd: SitFlush: Begin
6/2/2025 15:10,cmd: SitFlush: Begin
6/2/2025 14:21,cmd: SitFlush: Begin
6/2/2025 14:16,cmd: SitFlush: Begin
6/2/2025 14:15,cmd: SitFlush: Begin
6/2/2025 14:02,cmd: SitFlush: Begin
5/30/2025 10:32,cmd: SitFlush: Begin
5/30/2025 10:25,cmd: SitFlush: Begin
5/30/2025 10:23,cmd: SitFlush: Begin
5/30/2025 10:21,cmd: SitFlush: Begin
5/30/2025 10:20,cmd: SitFlush: Begin
5/30/2025 10:20,cmd: SitFlush: Begin
5/30/2025 10:19,cmd: SitFlush: Begin
5/30/2025 10:18,cmd: SitFlush: Begin
5/30/2025 10:04,cmd: SitFlush: Begin
5/30/2025 9:41,cmd: SitFlush: Begin
5/29/2025 21:24,cmd: SitFlush: Begin
5/29/2025 21:22,cmd: SitFlush: Begin
5/29/2025 21:20,cmd: SitFlush: Begin
5/29/2025 21:17,cmd: SitFlush: Begin
5/29/2025 21:13,cmd: SitFlush: Begin
5/29/2025 21:08,cmd: SitFlush: Begin
5/29/2025 21:06,cmd: SitFlush: Begin
5/29/2025 21:01,cmd: SitFlush: Begin
5/29/2025 21:00,cmd: SitFlush: Begin
5/29/2025 20:59,cmd: SitFlush: Begin
5/29/2025 20:57,cmd: SitFlush: Begin
5/29/2025 20:56,cmd: SitFlush: Begin
5/29/2025 20:54,cmd: SitFlush: Begin
5/29/2025 20:53,cmd: SitFlush: Begin
5/29/2025 20:51,cmd: SitFlush: Begin
5/29/2025 20:49,cmd: SitFlush: Begin
5/29/2025 20:48,cmd: SitFlush: Begin
5/29/2025 20:46,cmd: SitFlush: Begin
5/29/2025 20:44,cmd: SitFlush: Begin
5/29/2025 20:42,cmd: SitFlush: Begin
5/29/2025 20:40,cmd: SitFlush: Begin
5/29/2025 20:37,cmd: SitFlush: Begin
5/29/2025 20:36,cmd: SitFlush: Begin
5/29/2025 20:34,cmd: SitFlush: Begin
5/29/2025 20:33,cmd: SitFlush: Begin
5/29/2025 20:31,cmd: SitFlush: Begin
5/29/2025 20:29,cmd: SitFlush: Begin
5/29/2025 20:28,cmd: SitFlush: Begin
5/29/2025 20:26,cmd: SitFlush: Begin
5/29/2025 20:24,cmd: SitFlush: Begin
5/29/2025 20:22,cmd: SitFlush: Begin
5/29/2025 20:21,cmd: SitFlush: Begin
5/29/2025 20:19,cmd: SitFlush: Begin
5/29/2025 20:15,cmd: SitFlush: Begin
5/29/2025 20:13,cmd: SitFlush: Begin
5/29/2025 20:10,cmd: SitFlush: Begin
5/29/2025 20:10,cmd: SitFlush: Begin
5/29/2025 20:10,cmd: SitFlush: Begin
5/29/2025 20:06,cmd: SitFlush: Begin
5/29/2025 20:05,cmd: SitFlush: Begin
5/29/2025 20:04,cmd: SitFlush: Begin
5/29/2025 20:04,cmd: SitFlush: Begin
5/29/2025 20:02,cmd: SitFlush: Begin
5/29/2025 11:46,cmd: SitFlush: Begin
5/29/2025 11:41,cmd: SitFlush: Begin
5/29/2025 11:37,cmd: SitFlush: Begin
5/29/2025 11:32,cmd: SitFlush: Begin
5/29/2025 11:27,cmd: SitFlush: Begin
5/29/2025 11:21,cmd: SitFlush: Begin
5/29/2025 11:16,cmd: SitFlush: Begin
5/29/2025 11:10,cmd: SitFlush: Begin
5/29/2025 11:05,cmd: SitFlush: Begin
5/29/2025 11:01,cmd: SitFlush: Begin
5/29/2025 10:56,cmd: SitFlush: Begin
